support,itemsets
0.06264627670729558,"frozenset({'lead_time_bucket=181-365', 'market_segment=Online TA', 'distribution_channel=TA/TO'})"
0.06257916768029259,"frozenset({'adr_bucket=A5', 'lead_time_bucket=1-30'})"
0.06257916768029259,"frozenset({'lead_time_bucket=181-365', 'market_segment=Online TA', 'deposit_type=No Deposit'})"
0.0625456131667911,"frozenset({'hotel=Resort Hotel', 'adr_bucket=A2', 'is_family_trip=0'})"
0.06249528139653885,"frozenset({'lead_time_bucket=181-365', 'is_repeated_guest=0', 'market_segment=Online TA'})"
0.062461726883037354,"frozenset({'hotel=Resort Hotel', 'distribution_channel=TA/TO', 'market_segment=Offline TA/TO'})"
0.062444949626286606,"frozenset({'distribution_channel=TA/TO', 'is_family_trip=1'})"
0.06237784059928361,"frozenset({'distribution_channel=TA/TO', 'is_family_trip=1', 'deposit_type=No Deposit'})"
0.062344286085782116,"frozenset({'hotel=Resort Hotel', 'reserved_room_type=D'})"
0.06215973626152388,"frozenset({'distribution_channel=TA/TO', 'stay_bucket=4-7', 'adr_bucket=A5'})"
0.06207584997777014,"frozenset({'market_segment=Groups', 'meal=BB', 'deposit_type=No Deposit'})"
0.06207584997777014,"frozenset({'distribution_channel=TA/TO', 'is_repeated_guest=0', 'is_family_trip=1'})"
0.062042295464268635,"frozenset({'adr_bucket=A2', 'stay_bucket=4-7', 'is_family_trip=0'})"
0.06200035232239177,"frozenset({'adr_bucket=A5', 'deposit_type=No Deposit', 'lead_time_bucket=1-30'})"
0.0618241911265089,"frozenset({'is_repeated_guest=0', 'adr_bucket=A5', 'lead_time_bucket=1-30'})"
0.06180741386975815,"frozenset({'distribution_channel=TA/TO', 'is_canceled=1', 'adr_bucket=A1'})"
0.06155575501849692,"frozenset({'is_canceled=0', 'market_segment=Online TA', 'lead_time_bucket=91-180'})"
0.06137959382261406,"frozenset({'hotel=Resort Hotel', 'deposit_type=No Deposit', 'market_segment=Offline TA/TO'})"
0.06133765068073719,"frozenset({'stay_bucket=4-7', 'lead_time_bucket=1-30'})"
0.06132926205236182,"frozenset({'is_canceled=1', 'adr_bucket=A2', 'distribution_channel=TA/TO'})"
0.06132926205236182,"frozenset({'reserved_room_type=A', 'is_canceled=1', 'adr_bucket=A2'})"
0.06132087342398644,"frozenset({'hotel=Resort Hotel', 'is_repeated_guest=0', 'market_segment=Offline TA/TO'})"
0.061287318910484945,"frozenset({'hotel=Resort Hotel', 'stay_bucket=1', 'is_family_trip=0'})"
0.061278930282109574,"frozenset({'stay_bucket=4-7', 'market_segment=Offline TA/TO', 'is_family_trip=0'})"
0.06122859851185733,"frozenset({'hotel=Resort Hotel', 'lead_time_bucket=181-365'})"
0.06116148948485433,"frozenset({'customer_type=Transient-Party', 'market_segment=Groups', 'is_canceled=0'})"
0.06113632359972821,"frozenset({'hotel=Resort Hotel', 'distribution_channel=Direct', 'is_repeated_guest=0'})"
0.06108599182947596,"frozenset({'customer_type=Transient', 'adr_bucket=A2', 'market_segment=Online TA'})"
0.06105243731597446,"frozenset({'stay_bucket=4-7', 'deposit_type=No Deposit', 'lead_time_bucket=1-30'})"
0.061027271430848344,"frozenset({'hotel=Resort Hotel', 'lead_time_bucket=91-180', 'is_family_trip=0'})"
0.06085111023496548,"frozenset({'hotel=Resort Hotel', 'deposit_type=No Deposit', 'reserved_room_type=D'})"
0.060775612579587114,"frozenset({'hotel=Resort Hotel', 'is_repeated_guest=0', 'reserved_room_type=D'})"
0.060775612579587114,"frozenset({'is_canceled=1', 'meal=BB', 'adr_bucket=A4'})"
0.06065817178233187,"frozenset({'lead_time_bucket=31-90', 'market_segment=Online TA', 'stay_bucket=2-3'})"
0.06063300589720575,"frozenset({'hotel=Resort Hotel', 'stay_bucket=1', 'meal=BB'})"
0.06059945138370425,"frozenset({'hotel=Resort Hotel', 'lead_time_bucket=181-365', 'is_repeated_guest=0'})"
0.06055750824182738,"frozenset({'reserved_room_type=A', 'is_canceled=1', 'adr_bucket=A4'})"
0.06046523332969826,"frozenset({'adr_bucket=A5', 'reserved_room_type=D'})"
0.06040651293107064,"frozenset({'adr_bucket=A5', 'deposit_type=No Deposit', 'reserved_room_type=D'})"
0.06029746076219077,"frozenset({'adr_bucket=A1', 'lead_time_bucket=1-30'})"
0.06026390624868928,"frozenset({'market_segment=Online TA', 'adr_bucket=A5', 'stay_bucket=2-3'})"
0.06023874036356315,"frozenset({'is_repeated_guest=0', 'stay_bucket=4-7', 'lead_time_bucket=1-30'})"
0.06014646545143404,"frozenset({'customer_type=Transient-Party', 'hotel=City Hotel', 'market_segment=Offline TA/TO'})"
0.060112910937932536,"frozenset({'hotel=City Hotel', 'market_segment=Offline TA/TO', 'is_canceled=1'})"
0.06008774505280642,"frozenset({'lead_time_bucket=181-365', 'stay_bucket=4-7', 'is_family_trip=0'})"
0.06007096779605567,"frozenset({'is_repeated_guest=0', 'adr_bucket=A5', 'reserved_room_type=D'})"
0.05980253168804369,"frozenset({'customer_type=Transient', 'market_segment=Groups', 'meal=BB'})"
0.05978575443129294,"frozenset({'stay_bucket=4-7', 'distribution_channel=TA/TO', 'reserved_room_type=D'})"
0.05976058854616682,"frozenset({'is_canceled=0', 'stay_bucket=4-7', 'lead_time_bucket=31-90'})"
0.05973542266104069,"frozenset({'lead_time_bucket=181-365', 'stay_bucket=4-7', 'deposit_type=No Deposit'})"
0.05956765009353321,"frozenset({'reserved_room_type=D', 'stay_bucket=2-3'})"
0.05951731832328096,"frozenset({'customer_type=Transient', 'adr_bucket=A2', 'stay_bucket=2-3'})"
0.05950054106653021,"frozenset({'adr_bucket=A1', 'deposit_type=No Deposit', 'lead_time_bucket=1-30'})"
0.05948376380977946,"frozenset({'hotel=City Hotel', 'adr_bucket=A5', 'stay_bucket=2-3'})"
0.05924049358689361,"frozenset({'hotel=Resort Hotel', 'market_segment=Offline TA/TO', 'is_family_trip=0'})"
0.059190161816641364,"frozenset({'hotel=Resort Hotel', 'meal=HB', 'is_family_trip=0'})"
0.05914821867476449,"frozenset({'adr_bucket=A2', 'deposit_type=No Deposit', 'stay_bucket=4-7'})"
0.059123052789638364,"frozenset({'is_canceled=0', 'adr_bucket=A4', 'stay_bucket=2-3'})"
0.0590140006207585,"frozenset({'hotel=Resort Hotel', 'reserved_room_type=D', 'is_family_trip=0'})"
0.058980446107257,"frozenset({'stay_bucket=4-7', 'deposit_type=No Deposit', 'adr_bucket=A4'})"
0.058795896282998764,"frozenset({'reserved_room_type=A', 'meal=BB', 'distribution_channel=Direct'})"
0.05870362137086965,"frozenset({'is_repeated_guest=0', 'reserved_room_type=D', 'stay_bucket=2-3'})"
0.058619735087115904,"frozenset({'deposit_type=No Deposit', 'reserved_room_type=D', 'stay_bucket=2-3'})"
0.05861134645874053,"frozenset({'market_segment=Groups', 'deposit_type=Non Refund', 'stay_bucket=2-3'})"
0.05841001937773155,"frozenset({'lead_time_bucket=181-365', 'market_segment=Groups'})"
0.05833452172235318,"frozenset({'reserved_room_type=A', 'market_segment=Groups', 'is_canceled=0'})"
0.05830935583722705,"frozenset({'adr_bucket=A1', 'lead_time_bucket=1-30', 'is_family_trip=0'})"
0.05824224681022406,"frozenset({'lead_time_bucket=181-365', 'market_segment=Groups', 'is_family_trip=0'})"
0.05821708092509794,"frozenset({'hotel=Resort Hotel', 'distribution_channel=Direct', 'is_family_trip=0'})"
0.058175137783221066,"frozenset({'hotel=Resort Hotel', 'adr_bucket=A2', 'deposit_type=No Deposit'})"
0.05815836052647032,"frozenset({'lead_time_bucket=181-365', 'reserved_room_type=A', 'is_canceled=0'})"
0.057923478931959836,"frozenset({'stay_bucket=4-7', 'deposit_type=No Deposit', 'market_segment=Offline TA/TO'})"
0.05790670167520909,"frozenset({'customer_type=Transient', 'is_family_trip=1', 'meal=BB'})"
0.05789831304683371,"frozenset({'stay_bucket=1', 'is_canceled=0', 'market_segment=Online TA'})"
0.05785636990495684,"frozenset({'lead_time_bucket=181-365', 'stay_bucket=4-7', 'distribution_channel=TA/TO'})"
0.057764094992827725,"frozenset({'customer_type=Transient-Party', 'lead_time_bucket=181-365'})"
0.05771376322257548,"frozenset({'is_family_trip=0', 'stay_bucket=4-7', 'adr_bucket=A4'})"
0.05766343145232323,"frozenset({'adr_bucket=A3', 'stay_bucket=4-7'})"
0.05763826556719711,"frozenset({'lead_time_bucket=181-365', 'is_canceled=1', 'stay_bucket=2-3'})"
0.05757115654019411,"frozenset({'customer_type=Transient', 'stay_bucket=4-7', 'reserved_room_type=D'})"
0.05752921339831724,"frozenset({'adr_bucket=A5', 'is_canceled=1', 'market_segment=Online TA'})"
0.057512436141566495,"frozenset({'hotel=Resort Hotel', 'stay_bucket=1', 'is_repeated_guest=0'})"
0.05748727025644037,"frozenset({'is_repeated_guest=0', 'adr_bucket=A3', 'stay_bucket=4-7'})"
0.057478881628065,"frozenset({'reserved_room_type=A', 'is_canceled=0', 'distribution_channel=Direct'})"
0.057436938486188124,"frozenset({'customer_type=Transient-Party', 'adr_bucket=A2'})"
0.0573782180875605,"frozenset({'customer_type=Transient', 'meal=HB', 'deposit_type=No Deposit'})"
0.05733627494568363,"frozenset({'adr_bucket=A2', 'market_segment=Offline TA/TO'})"
0.05731949768893288,"frozenset({'market_segment=Groups', 'adr_bucket=A1', 'meal=BB'})"
0.05731110906055751,"frozenset({'adr_bucket=A1', 'deposit_type=No Deposit', 'stay_bucket=2-3'})"
0.05729433180380676,"frozenset({'customer_type=Transient', 'reserved_room_type=A', 'distribution_channel=Direct'})"
0.05724400003355452,"frozenset({'adr_bucket=A2', 'distribution_channel=TA/TO', 'market_segment=Offline TA/TO'})"
0.057185279634926894,"frozenset({'hotel=Resort Hotel', 'lead_time_bucket=31-90', 'customer_type=Transient'})"
0.05713494786467465,"frozenset({'is_family_trip=0', 'reserved_room_type=D', 'stay_bucket=2-3'})"
0.057109781979548524,"frozenset({'customer_type=Transient', 'market_segment=Groups', 'hotel=City Hotel'})"
0.0570846160944224,"frozenset({'hotel=Resort Hotel', 'lead_time_bucket=31-90', 'distribution_channel=TA/TO'})"
0.0570846160944224,"frozenset({'hotel=Resort Hotel', 'distribution_channel=TA/TO', 'lead_time_bucket=91-180'})"
0.057034284324170154,"frozenset({'is_canceled=1', 'adr_bucket=A5', 'meal=BB'})"
0.05692523215529029,"frozenset({'adr_bucket=A5', 'reserved_room_type=D', 'is_family_trip=0'})"
0.05688328901341342,"frozenset({'stay_bucket=4-7', 'market_segment=Online TA', 'lead_time_bucket=31-90'})"
0.056858123128287294,"frozenset({'reserved_room_type=A', 'stay_bucket=1', 'market_segment=Online TA'})"
0.05681617998641042,"frozenset({'lead_time_bucket=181-365', 'market_segment=Groups', 'is_repeated_guest=0'})"
0.05674907095940743,"frozenset({'customer_type=Transient-Party', 'adr_bucket=A2', 'is_family_trip=0'})"
0.05671551644590593,"frozenset({'customer_type=Transient', 'meal=HB', 'distribution_channel=TA/TO'})"
0.05669873918915518,"frozenset({'is_repeated_guest=0', 'adr_bucket=A2', 'market_segment=Offline TA/TO'})"
0.056665184675653686,"frozenset({'reserved_room_type=A', 'market_segment=Direct'})"
0.05663163016215219,"frozenset({'is_canceled=1', 'lead_time_bucket=1-30'})"
0.05662324153377681,"frozenset({'stay_bucket=4-7', 'distribution_channel=TA/TO', 'adr_bucket=A4'})"
0.056614852905401435,"frozenset({'distribution_channel=Direct', 'hotel=City Hotel'})"
0.056606464277026064,"frozenset({'reserved_room_type=A', 'stay_bucket=4-7', 'lead_time_bucket=91-180'})"
0.056589687020275316,"frozenset({'customer_type=Transient-Party', 'lead_time_bucket=181-365', 'is_family_trip=0'})"
0.056589687020275316,"frozenset({'customer_type=Transient', 'distribution_channel=TA/TO', 'is_family_trip=1'})"
0.05654774387839844,"frozenset({'customer_type=Transient', 'meal=HB', 'is_family_trip=0'})"
0.05647224622302007,"frozenset({'reserved_room_type=A', 'market_segment=Direct', 'deposit_type=No Deposit'})"
0.05640513719601708,"frozenset({'customer_type=Transient-Party', 'adr_bucket=A1'})"
0.05637997131089095,"frozenset({'customer_type=Transient', 'adr_bucket=A5', 'reserved_room_type=D'})"
0.05637158268251558,"frozenset({'adr_bucket=A3', 'meal=BB', 'is_canceled=1'})"
0.05632125091226334,"frozenset({'is_canceled=1', 'adr_bucket=A5', 'is_family_trip=0'})"
0.05622058737175884,"frozenset({'adr_bucket=A2', 'market_segment=Offline TA/TO', 'is_family_trip=0'})"
0.056178644229881974,"frozenset({'customer_type=Transient', 'adr_bucket=A5', 'lead_time_bucket=1-30'})"
0.05614508971638048,"frozenset({'customer_type=Transient-Party', 'adr_bucket=A2', 'is_repeated_guest=0'})"
0.056094757946128226,"frozenset({'customer_type=Transient-Party', 'lead_time_bucket=181-365', 'is_repeated_guest=0'})"
0.05600248303399911,"frozenset({'distribution_channel=TA/TO', 'market_segment=Groups', 'adr_bucket=A1'})"
0.05597731714887299,"frozenset({'is_canceled=0', 'stay_bucket=4-7', 'lead_time_bucket=91-180'})"
0.05596892852049761,"frozenset({'market_segment=Online TA', 'is_family_trip=1'})"
0.055926985378620744,"frozenset({'market_segment=Online TA', 'deposit_type=No Deposit', 'is_family_trip=1'})"
0.055910208121869996,"frozenset({'customer_type=Transient', 'is_canceled=1', 'adr_bucket=A2'})"
0.05586826497999312,"frozenset({'distribution_channel=TA/TO', 'market_segment=Online TA', 'is_family_trip=1'})"
0.05580115595299013,"frozenset({'adr_bucket=A2', 'lead_time_bucket=31-90'})"
0.05579276732461475,frozenset({'distribution_channel=Corporate'})
0.05579276732461475,"frozenset({'lead_time_bucket=181-365', 'customer_type=Transient', 'market_segment=Online TA'})"
0.05574243555436251,"frozenset({'is_canceled=1', 'deposit_type=No Deposit', 'adr_bucket=A4'})"
0.05574243555436251,"frozenset({'customer_type=Transient-Party', 'adr_bucket=A2', 'deposit_type=No Deposit'})"
0.05570049241248563,"frozenset({'is_repeated_guest=0', 'market_segment=Online TA', 'is_family_trip=1'})"
0.05569210378411026,"frozenset({'customer_type=Transient-Party', 'adr_bucket=A1', 'is_family_trip=0'})"
0.05563338338548264,"frozenset({'hotel=Resort Hotel', 'lead_time_bucket=181-365', 'is_family_trip=0'})"
0.055608217500356515,"frozenset({'is_canceled=0', 'adr_bucket=A2', 'stay_bucket=2-3'})"
0.05556627435847965,"frozenset({'stay_bucket=1', 'market_segment=Online TA', 'meal=BB'})"
0.0554488335612244,"frozenset({'stay_bucket=4-7', 'meal=BB', 'reserved_room_type=D'})"
0.0554488335612244,"frozenset({'distribution_channel=Direct', 'hotel=City Hotel', 'deposit_type=No Deposit'})"
0.05539011316259678,"frozenset({'is_canceled=0', 'meal=SC'})"
0.05539011316259678,"frozenset({'is_canceled=0', 'deposit_type=No Deposit', 'meal=SC'})"
0.055339781392344536,"frozenset({'hotel=Resort Hotel', 'lead_time_bucket=181-365', 'deposit_type=No Deposit'})"
0.05531461550721842,"frozenset({'distribution_channel=Corporate', 'is_family_trip=0'})"
0.055255895108590795,"frozenset({'stay_bucket=4-7', 'adr_bucket=A5', 'is_family_trip=0'})"
0.0552223405950893,"frozenset({'adr_bucket=A3', 'is_canceled=0', 'stay_bucket=2-3'})"
0.0551887860815878,"frozenset({'hotel=Resort Hotel', 'is_canceled=0', 'stay_bucket=1'})"
0.05517200882483705,"frozenset({'is_canceled=0', 'market_segment=Offline TA/TO', 'stay_bucket=2-3'})"
0.05517200882483705,"frozenset({'stay_bucket=4-7', 'adr_bucket=A1'})"
0.05505456802758181,"frozenset({'is_canceled=1', 'meal=BB', 'market_segment=Offline TA/TO'})"
0.05503779077083106,"frozenset({'is_repeated_guest=0', 'adr_bucket=A2', 'lead_time_bucket=31-90'})"
0.054928738601951195,"frozenset({'adr_bucket=A2', 'distribution_channel=TA/TO', 'stay_bucket=4-7'})"
0.05488679546007432,"frozenset({'is_canceled=1', 'is_repeated_guest=0', 'lead_time_bucket=1-30'})"
0.054828075061446706,"frozenset({'hotel=Resort Hotel', 'distribution_channel=Direct', 'is_canceled=0'})"
0.054828075061446706,"frozenset({'market_segment=Offline TA/TO', 'lead_time_bucket=91-180'})"
0.05480290917632058,"frozenset({'reserved_room_type=A', 'market_segment=Direct', 'distribution_channel=Direct'})"
0.054769354662819084,"frozenset({'hotel=City Hotel', 'is_canceled=0', 'meal=SC'})"
0.054760966034443706,"frozenset({'lead_time_bucket=31-90', 'adr_bucket=A5'})"
0.05472741152094221,"frozenset({'stay_bucket=4-7', 'lead_time_bucket=1-30', 'is_family_trip=0'})"
0.05471902289256684,"frozenset({'is_canceled=1', 'lead_time_bucket=31-90', 'market_segment=Online TA'})"
0.05471063426419146,"frozenset({'meal=BB', 'adr_bucket=A1', 'lead_time_bucket=1-30'})"
0.05471063426419146,"frozenset({'is_repeated_guest=0', 'market_segment=Offline TA/TO', 'lead_time_bucket=91-180'})"
0.05470224563581609,"frozenset({'is_repeated_guest=0', 'is_canceled=0', 'meal=SC'})"
0.054685468379065336,frozenset({'reserved_room_type=E'})
0.05464352523718847,"frozenset({'meal=BB', 'reserved_room_type=D', 'stay_bucket=2-3'})"
0.05460997072368697,"frozenset({'hotel=Resort Hotel', 'market_segment=Direct'})"
0.05455963895343472,"frozenset({'hotel=Resort Hotel', 'market_segment=Direct', 'deposit_type=No Deposit'})"
0.05454286169668397,"frozenset({'meal=HB', 'stay_bucket=2-3'})"
0.054500918554807105,"frozenset({'is_repeated_guest=0', 'lead_time_bucket=31-90', 'adr_bucket=A5'})"
0.054500918554807105,"frozenset({'customer_type=Transient', 'stay_bucket=4-7', 'adr_bucket=A4'})"
0.05445058678455486,"frozenset({'customer_type=Transient', 'market_segment=Offline TA/TO', 'stay_bucket=2-3'})"
0.05445058678455486,"frozenset({'hotel=City Hotel', 'lead_time_bucket=31-90', 'stay_bucket=4-7'})"
0.05438347775755186,"frozenset({'lead_time_bucket=181-365', 'is_canceled=0', 'meal=BB'})"
0.05436670050080111,"frozenset({'lead_time_bucket=91-180', 'adr_bucket=A4'})"
0.05435831187242574,"frozenset({'hotel=Resort Hotel', 'meal=HB', 'distribution_channel=TA/TO'})"
0.054349923244050365,"frozenset({'is_repeated_guest=0', 'stay_bucket=4-7', 'adr_bucket=A1'})"
0.054341534615674994,"frozenset({'lead_time_bucket=181-365', 'market_segment=Groups', 'reserved_room_type=A'})"
0.05429120284542274,"frozenset({'hotel=Resort Hotel', 'adr_bucket=A5', 'distribution_channel=TA/TO'})"
0.05429120284542274,"frozenset({'is_family_trip=0', 'adr_bucket=A2', 'lead_time_bucket=31-90'})"
0.05423248244679513,"frozenset({'is_repeated_guest=0', 'lead_time_bucket=91-180', 'adr_bucket=A4'})"
0.05416537341979213,"frozenset({'meal=HB', 'is_repeated_guest=0', 'stay_bucket=2-3'})"
0.05414859616304138,"frozenset({'reserved_room_type=A', 'is_canceled=0', 'meal=SC'})"
0.05407309850766301,"frozenset({'customer_type=Transient-Party', 'market_segment=Groups', 'hotel=City Hotel'})"
0.05407309850766301,"frozenset({'is_canceled=0', 'meal=SC', 'is_family_trip=0'})"
0.05398921222390927,"frozenset({'distribution_channel=TA/TO', 'market_segment=Offline TA/TO', 'lead_time_bucket=91-180'})"
0.05395565771040777,"frozenset({'adr_bucket=A3', 'stay_bucket=4-7', 'is_family_trip=0'})"
0.053930491825281646,"frozenset({'adr_bucket=A3', 'stay_bucket=4-7', 'deposit_type=No Deposit'})"
0.05390532594015553,"frozenset({'customer_type=Transient-Party', 'is_repeated_guest=0', 'adr_bucket=A1'})"
0.05386338279827865,"frozenset({'is_repeated_guest=0', 'adr_bucket=A1', 'lead_time_bucket=1-30'})"
0.05385499416990328,"frozenset({'hotel=Resort Hotel', 'stay_bucket=1', 'customer_type=Transient'})"
0.053846605541527905,"frozenset({'lead_time_bucket=181-365', 'market_segment=Online TA', 'is_family_trip=0'})"
0.05382143965640178,"frozenset({'market_segment=Online TA', 'stay_bucket=4-7', 'adr_bucket=A5'})"
0.05381305102802641,"frozenset({'reserved_room_type=E', 'deposit_type=No Deposit'})"
0.05378788514290028,"frozenset({'meal=HB', 'hotel=City Hotel'})"
0.05372916474427267,"frozenset({'stay_bucket=4-7', 'adr_bucket=A1', 'is_family_trip=0'})"
0.05371238748752191,"frozenset({'customer_type=Transient-Party', 'market_segment=Groups', 'stay_bucket=2-3'})"
